Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
593045,5,527449,31536000,178.95000,0,0,0.00000,0.00000,0.00000,0.00000
593045,5,459381,31536000,715.34000,0,0,0.00000,0.00000,0.00000,0.00000
593045,5,595298,31536000,2494.16000,0,0,0.00000,0.00000,0.00000,0.00000
593045,5,466907,31536000,187.32000,0,0,0.00000,0.00000,0.00000,0.00000
593045,5,589943,31536000,564.07000,0,0,0.00000,0.00000,0.00000,0.00000
593045,5,577992,31536000,699.00000,0,0,0.00000,0.00000,0.00000,0.00000
593045,5,537281,31536000,609.41000,0,0,0.00000,0.00000,0.00000,0.00000
593045,5,523927,31536000,1477.37000,0,0,0.00000,0.00000,0.00000,0.00000
593045,5,580426,31536000,475.92000,0,0,0.00000,0.00000,0.00000,0.00000
593045,5,595581,31536000,12.29000,0,0,0.00000,0.00000,0.00000,0.00000
593045,5,616315,31536000,1087.38000,0,0,0.00000,0.00000,0.00000,0.00000
593045,5,503701,31536000,613.19000,0,0,0.00000,0.00000,0.00000,0.00000
593045,5,644226,31536000,934.79000,0,0,0.00000,0.00000,0.00000,0.00000
593045,5,632961,31536000,564.95000,0,0,0.00000,0.00000,0.00000,0.00000
593045,5,473173,31536000,327.37000,0,0,0.00000,0.00000,0.00000,0.00000
593045,5,620120,31536000,3715.28000,0,0,0.00000,0.00000,0.00000,0.00000
593045,5,575030,31536000,229.55000,0,0,0.00000,0.00000,0.00000,0.00000
593045,5,621924,31536000,1454.85000,0,0,0.00000,0.00000,0.00000,0.00000
611974,1,506586,23098618,1.00000,1,0,-27.19970,-13.87410,33.48240,-34.37230
552988,5,506586,31536000,56701.80000,0,0,0.00000,0.00000,0.00000,0.00000
506586,5,630626,31536000,11808.00000,0,0,0.00000,0.00000,0.00000,0.00000
506586,5,567195,31536000,7002.59000,0,0,0.00000,0.00000,0.00000,0.00000
506586,5,527449,31536000,273.24000,0,0,0.00000,0.00000,0.00000,0.00000
506586,5,459381,31536000,1071.57000,0,0,0.00000,0.00000,0.00000,0.00000
506586,5,595298,31536000,7091.50000,0,0,0.00000,0.00000,0.00000,0.00000
506586,5,466907,31536000,2825.63000,0,0,0.00000,0.00000,0.00000,0.00000
506586,5,589943,31536000,7798.71000,0,0,0.00000,0.00000,0.00000,0.00000
506586,5,523927,31536000,293.22000,0,0,0.00000,0.00000,0.00000,0.00000
506586,5,580426,31536000,1283.08000,0,0,0.00000,0.00000,0.00000,0.00000
506586,5,616315,31536000,2739.09000,0,0,0.00000,0.00000,0.00000,0.00000
506586,5,632961,31536000,953.92000,0,0,0.00000,0.00000,0.00000,0.00000
506586,5,473173,31536000,6463.78000,0,0,0.00000,0.00000,0.00000,0.00000
506586,5,620120,31536000,4871.43000,0,0,0.00000,0.00000,0.00000,0.00000
506586,5,575030,31536000,2160.23000,0,0,0.00000,0.00000,0.00000,0.00000
506586,5,621924,31536000,899.18000,0,0,0.00000,0.00000,0.00000,0.00000
461437,0,533691,29643851,1.00000,0,0,0.00000,0.00000,0.00000,0.00000
593045,1,533691,3547803,1.00000,5,0,25.18690,155.57900,31.09550,-40.35140
593045,1,533691,4061501,1.00000,5,0,25.18690,155.57900,31.09550,-40.35140
593045,0,533691,4760849,1.00000,0,0,0.00000,0.00000,0.00000,0.00000
614439,1,533691,1172261,1.00000,4,0,4.36380,-167.27400,31.09550,-40.35140
533691,1,461437,28110409,1.00000,0,4,31.09550,-40.35140,4.68788,-166.72700
533691,1,593045,5029205,1.00000,0,5,31.09550,-40.35140,25.18690,155.57900
533691,1,611974,3165170,1.00000,0,1,31.09550,-40.35140,-27.19970,-13.87410
533691,0,471475,2520738,1.00000,0,0,0.00000,0.00000,0.00000,0.00000
552988,5,533691,31536000,3540.68000,0,0,0.00000,0.00000,0.00000,0.00000
533691,5,630626,31536000,7038.78000,0,0,0.00000,0.00000,0.00000,0.00000
533691,5,527449,31536000,1065.10000,0,0,0.00000,0.00000,0.00000,0.00000
533691,5,459381,31536000,2800.39000,0,0,0.00000,0.00000,0.00000,0.00000
533691,5,595298,31536000,2664.29000,0,0,0.00000,0.00000,0.00000,0.00000
533691,5,466907,31536000,477.61000,0,0,0.00000,0.00000,0.00000,0.00000
533691,5,577992,31536000,1231.70000,0,0,0.00000,0.00000,0.00000,0.00000
533691,5,537281,31536000,1229.79000,0,0,0.00000,0.00000,0.00000,0.00000
533691,5,580426,31536000,101.04000,0,0,0.00000,0.00000,0.00000,0.00000
533691,5,595581,31536000,368.78000,0,0,0.00000,0.00000,0.00000,0.00000
533691,5,616315,31536000,1886.88000,0,0,0.00000,0.00000,0.00000,0.00000
533691,5,642329,31536000,2298.56000,0,0,0.00000,0.00000,0.00000,0.00000
533691,5,503701,31536000,4025.75000,0,0,0.00000,0.00000,0.00000,0.00000
533691,5,571970,31536000,281.33000,0,0,0.00000,0.00000,0.00000,0.00000
533691,5,473173,31536000,1036.65000,0,0,0.00000,0.00000,0.00000,0.00000
533691,5,620120,31536000,555.94000,0,0,0.00000,0.00000,0.00000,0.00000
533691,5,575030,31536000,6137.47000,0,0,0.00000,0.00000,0.00000,0.00000
533691,5,621924,31536000,1020.01000,0,0,0.00000,0.00000,0.00000,0.00000
625689,6,499467,17452800,3.00000,4,2,1.00000,-165.00000,-22.00000,91.00000
625689,6,625756,13478400,2.00000,1,3,-29.00000,-13.00000,-25.00000,-111.00000
625689,6,657173,12182400,3.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
625689,6,509607,21945600,-1.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
625689,6,499467,17452800,3.00000,4,2,1.00000,-165.00000,-22.00000,91.00000
625689,6,625756,13478400,2.00000,1,3,-29.00000,-13.00000,-25.00000,-111.00000
625689,6,657173,12182400,3.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
625689,6,509607,21945600,-1.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
625689,6,499467,17452800,3.00000,4,2,1.00000,-165.00000,-22.00000,91.00000
625689,6,625756,13478400,2.00000,1,3,-29.00000,-13.00000,-25.00000,-111.00000
625689,6,657173,12182400,3.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
625689,6,509607,21945600,-1.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
625689,6,499467,17452800,3.00000,4,2,1.00000,-165.00000,-22.00000,91.00000
625689,6,625756,13478400,2.00000,1,3,-29.00000,-13.00000,-25.00000,-111.00000
625689,6,657173,12182400,3.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
625689,6,509607,21945600,-1.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
625689,6,499467,17452800,3.00000,4,2,1.00000,-165.00000,-22.00000,91.00000
625689,6,625756,13478400,2.00000,1,3,-29.00000,-13.00000,-25.00000,-111.00000
625689,6,657173,12182400,3.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
625689,6,509607,21945600,-1.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
494508,6,509607,28166400,3.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
494508,6,509607,14688000,0.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
494508,6,499467,31449600,-1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
494508,6,625756,20822400,4.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
494508,6,657173,20995200,7.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
494508,6,499467,7257600,-1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
494508,6,509607,28166400,3.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
494508,6,509607,14688000,0.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
494508,6,499467,31449600,-1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
494508,6,625756,20822400,4.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
494508,6,657173,20995200,7.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
494508,6,499467,7257600,-1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
494508,6,509607,28166400,3.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
494508,6,509607,14688000,0.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
494508,6,499467,31449600,-1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
494508,6,625756,20822400,4.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
494508,6,657173,20995200,7.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
494508,6,499467,7257600,-1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
494508,6,509607,28166400,3.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
494508,6,509607,14688000,0.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
494508,6,499467,31449600,-1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
494508,6,625756,20822400,4.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
494508,6,657173,20995200,7.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
494508,6,499467,7257600,-1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
494508,6,509607,28166400,3.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
494508,6,509607,14688000,0.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
494508,6,499467,31449600,-1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
494508,6,625756,20822400,4.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
494508,6,657173,20995200,7.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
494508,6,499467,7257600,-1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
629627,6,625756,13674406,1.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
629627,6,657173,14624806,2.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
629627,6,499467,16871206,1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
629627,6,509607,16871206,4.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
629627,6,625756,13674406,1.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
629627,6,657173,14624806,2.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
629627,6,499467,16871206,1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
629627,6,509607,16871206,4.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
629627,6,625756,14845147,4.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
629627,6,657173,14931547,2.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
629627,6,499467,18646747,2.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
629627,6,509607,16871206,6.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
629627,6,625756,13674406,1.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
629627,6,657173,14624806,2.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
629627,6,499467,16871206,1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
629627,6,509607,16871206,4.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
629627,6,625756,14845147,4.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
629627,6,657173,14931547,2.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
629627,6,499467,18646747,2.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
629627,6,509607,16871206,6.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
629627,6,625756,22350474,7.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
629627,6,657173,22264074,3.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
629627,6,499467,25720074,1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
629627,6,509607,26152074,2.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
629627,6,625756,13674406,1.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
629627,6,657173,14624806,2.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
629627,6,499467,16871206,1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
629627,6,509607,16871206,4.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
629627,6,625756,14845147,4.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
629627,6,657173,14931547,2.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
629627,6,499467,18646747,2.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
629627,6,509607,16871206,6.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
629627,6,625756,22350474,7.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
629627,6,657173,22264074,3.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
629627,6,499467,25720074,1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
629627,6,509607,26152074,2.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
629627,6,625756,14926156,3.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
629627,6,657173,13716556,5.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
629627,6,499467,16871206,4.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
629627,6,509607,17690956,3.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
629627,6,625756,13674406,1.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
629627,6,657173,14624806,2.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
629627,6,499467,16871206,1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
629627,6,509607,16871206,4.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
629627,6,625756,14845147,4.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
629627,6,657173,14931547,2.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
629627,6,499467,18646747,2.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
629627,6,509607,16871206,6.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
629627,6,625756,22350474,7.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
629627,6,657173,22264074,3.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
629627,6,499467,25720074,1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
629627,6,509607,26152074,2.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
629627,6,625756,14926156,3.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
629627,6,657173,13716556,5.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
629627,6,499467,16871206,4.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
629627,6,509607,17690956,3.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
629627,6,625756,3399818,2.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
629627,6,657173,3486218,1.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
629627,6,499467,25720074,3.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
629627,6,509607,6596618,3.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
599441,6,625756,14452006,3.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
599441,6,657173,13847206,1.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
599441,6,499467,17044006,2.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
599441,6,509607,16266406,3.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
599441,6,625756,14452006,3.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
599441,6,657173,13847206,1.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
599441,6,499467,17044006,2.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
599441,6,509607,16266406,3.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
599441,6,625756,16486747,4.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
599441,6,657173,15277147,5.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
599441,6,499467,18819547,2.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
599441,6,509607,18214747,4.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
599441,6,625756,14452006,3.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
599441,6,657173,13847206,1.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
599441,6,499467,17044006,2.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
599441,6,509607,16266406,3.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
599441,6,625756,16486747,4.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
599441,6,657173,15277147,5.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
599441,6,499467,18819547,2.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
599441,6,509607,18214747,4.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
599441,6,625756,23905674,2.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
599441,6,657173,23387274,3.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
599441,6,499467,25979274,1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
599441,6,509607,26238474,5.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
599441,6,625756,14452006,3.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
599441,6,657173,13847206,1.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
599441,6,499467,17044006,2.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
599441,6,509607,16266406,3.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
599441,6,625756,16486747,4.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
599441,6,657173,15277147,5.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
599441,6,499467,18819547,2.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
599441,6,509607,18214747,4.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
599441,6,625756,23905674,2.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
599441,6,657173,23387274,3.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
599441,6,499467,25979274,1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
599441,6,509607,26238474,5.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
599441,6,625756,15703756,1.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
599441,6,657173,15277147,4.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
599441,6,499467,17518156,3.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
599441,6,509607,16826956,6.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
599441,6,625756,14452006,3.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
599441,6,657173,13847206,1.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
599441,6,499467,17044006,2.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
599441,6,509607,16266406,3.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
599441,6,625756,16486747,4.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
599441,6,657173,15277147,5.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
599441,6,499467,18819547,2.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
599441,6,509607,18214747,4.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
599441,6,625756,23905674,2.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
599441,6,657173,23387274,3.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
599441,6,499467,25979274,1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
599441,6,509607,26238474,5.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
599441,6,625756,15703756,1.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
599441,6,657173,15277147,4.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
599441,6,499467,17518156,3.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
599441,6,509607,16826956,6.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
599441,6,625756,4955018,2.00000,4,3,1.00000,-165.00000,-25.00000,-111.00000
599441,6,657173,4004618,2.00000,3,1,-25.00000,-111.00000,-29.00000,-13.00000
599441,6,499467,17518156,4.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
599441,6,509607,16826956,1.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
470622,6,657173,2160000,3.00000,2,1,-22.00000,91.00000,-29.00000,-13.00000
470622,6,625756,13651200,5.00000,0,3,33.00000,-41.00000,-25.00000,-111.00000
470622,6,499467,8812800,-1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
470622,6,657173,2160000,3.00000,2,1,-22.00000,91.00000,-29.00000,-13.00000
470622,6,625756,13651200,5.00000,0,3,33.00000,-41.00000,-25.00000,-111.00000
470622,6,499467,8812800,-1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
470622,6,657173,2160000,3.00000,2,1,-22.00000,91.00000,-29.00000,-13.00000
470622,6,625756,13651200,5.00000,0,3,33.00000,-41.00000,-25.00000,-111.00000
470622,6,499467,8812800,-1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
470622,6,657173,2160000,3.00000,2,1,-22.00000,91.00000,-29.00000,-13.00000
470622,6,625756,13651200,5.00000,0,3,33.00000,-41.00000,-25.00000,-111.00000
470622,6,499467,8812800,-1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
470622,6,657173,2160000,3.00000,2,1,-22.00000,91.00000,-29.00000,-13.00000
470622,6,625756,13651200,5.00000,0,3,33.00000,-41.00000,-25.00000,-111.00000
470622,6,499467,8812800,-1.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
634234,6,561157,24278400,-1.00000,5,0,22.00000,156.00000,33.00000,-41.00000
634234,6,561157,604800,-1.00000,1,0,-29.00000,-13.00000,33.00000,-41.00000
634234,6,561157,28425600,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,28857600,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,6825600,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,23932800,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,29721600,-1.00000,3,0,-25.00000,-111.00000,33.00000,-41.00000
634234,6,561157,21513600,-1.00000,5,0,22.00000,156.00000,33.00000,-41.00000
634234,6,561157,19180800,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,625756,24710400,3.00000,2,3,-22.00000,91.00000,-25.00000,-111.00000
634234,6,561157,24278400,-1.00000,5,0,22.00000,156.00000,33.00000,-41.00000
634234,6,561157,604800,-1.00000,1,0,-29.00000,-13.00000,33.00000,-41.00000
634234,6,561157,28425600,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,28857600,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,6825600,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,23932800,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,29721600,-1.00000,3,0,-25.00000,-111.00000,33.00000,-41.00000
634234,6,561157,21513600,-1.00000,5,0,22.00000,156.00000,33.00000,-41.00000
634234,6,561157,19180800,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,625756,24710400,3.00000,2,3,-22.00000,91.00000,-25.00000,-111.00000
634234,6,561157,24278400,-1.00000,5,0,22.00000,156.00000,33.00000,-41.00000
634234,6,561157,604800,-1.00000,1,0,-29.00000,-13.00000,33.00000,-41.00000
634234,6,561157,28425600,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,28857600,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,6825600,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,23932800,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,29721600,-1.00000,3,0,-25.00000,-111.00000,33.00000,-41.00000
634234,6,561157,21513600,-1.00000,5,0,22.00000,156.00000,33.00000,-41.00000
634234,6,561157,19180800,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,625756,24710400,3.00000,2,3,-22.00000,91.00000,-25.00000,-111.00000
634234,6,561157,24278400,-1.00000,5,0,22.00000,156.00000,33.00000,-41.00000
634234,6,561157,604800,-1.00000,1,0,-29.00000,-13.00000,33.00000,-41.00000
634234,6,561157,28425600,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,28857600,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,6825600,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,23932800,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,29721600,-1.00000,3,0,-25.00000,-111.00000,33.00000,-41.00000
634234,6,561157,21513600,-1.00000,5,0,22.00000,156.00000,33.00000,-41.00000
634234,6,561157,19180800,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,625756,24710400,3.00000,2,3,-22.00000,91.00000,-25.00000,-111.00000
634234,6,561157,24278400,-1.00000,5,0,22.00000,156.00000,33.00000,-41.00000
634234,6,561157,604800,-1.00000,1,0,-29.00000,-13.00000,33.00000,-41.00000
634234,6,561157,28425600,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,28857600,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,6825600,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,23932800,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,561157,29721600,-1.00000,3,0,-25.00000,-111.00000,33.00000,-41.00000
634234,6,561157,21513600,-1.00000,5,0,22.00000,156.00000,33.00000,-41.00000
634234,6,561157,19180800,-1.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
634234,6,625756,24710400,3.00000,2,3,-22.00000,91.00000,-25.00000,-111.00000
477668,6,499467,432000,0.00000,3,2,-25.00000,-111.00000,-22.00000,91.00000
477668,6,625756,5356800,3.00000,2,3,-22.00000,91.00000,-25.00000,-111.00000
477668,6,561157,2592000,0.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
477668,6,499467,432000,0.00000,3,2,-25.00000,-111.00000,-22.00000,91.00000
477668,6,625756,5356800,3.00000,2,3,-22.00000,91.00000,-25.00000,-111.00000
477668,6,561157,2592000,0.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
477668,6,499467,432000,0.00000,3,2,-25.00000,-111.00000,-22.00000,91.00000
477668,6,625756,5356800,3.00000,2,3,-22.00000,91.00000,-25.00000,-111.00000
477668,6,561157,2592000,0.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
477668,6,499467,432000,0.00000,3,2,-25.00000,-111.00000,-22.00000,91.00000
477668,6,625756,5356800,3.00000,2,3,-22.00000,91.00000,-25.00000,-111.00000
477668,6,561157,2592000,0.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
477668,6,499467,432000,0.00000,3,2,-25.00000,-111.00000,-22.00000,91.00000
477668,6,625756,5356800,3.00000,2,3,-22.00000,91.00000,-25.00000,-111.00000
477668,6,561157,2592000,0.00000,0,0,33.00000,-41.00000,33.00000,-41.00000
583014,6,499467,8380800,0.00000,3,2,-25.00000,-111.00000,-22.00000,91.00000
583014,6,625756,11836800,0.00000,0,3,33.00000,-41.00000,-25.00000,-111.00000
583014,6,616453,2592000,4.00000,1,5,-29.00000,-13.00000,22.00000,156.00000
583014,6,499467,8380800,0.00000,3,2,-25.00000,-111.00000,-22.00000,91.00000
583014,6,625756,11836800,0.00000,0,3,33.00000,-41.00000,-25.00000,-111.00000
583014,6,616453,2592000,4.00000,1,5,-29.00000,-13.00000,22.00000,156.00000
583014,6,499467,8380800,0.00000,3,2,-25.00000,-111.00000,-22.00000,91.00000
583014,6,625756,11836800,0.00000,0,3,33.00000,-41.00000,-25.00000,-111.00000
